Code,Country,Study,Submission,Documents,Note,Date
SI,Slovenia,Post-Market,Competent Authority,CEP,,2022-07-15
SI,Slovenia,Post-Market,Competent Authority,Synopsis,,2022-07-15
SI,Slovenia,Post-Market,Competent Authority,Statement of conformity,,2022-07-15
SI,Slovenia,Post-Market,Competent Authority,Example of labels,,2022-07-15
SI,Slovenia,Post-Market,Competent Authority,The protection and confidentiality of personal data/ personal information,,2022-07-15
SI,Slovenia,Post-Market,Competent Authority,List of GSPRs,,2022-07-15
SI,Slovenia,Post-Market,Competent Authority,AS APLICABLE,,2022-07-15
SI,Slovenia,Post-Market,Competent Authority,Risk management documentation,,2022-07-15
SI,Slovenia,Post-Market,Competent Authority,Test reports,,2022-07-15
SI,Slovenia,Post-Market,Competent Authority,Proof of Clinical Investigation Insurance,,2022-07-15
SI,Slovenia,Post-Market,Competent Authority,Suitability of investigational sites and investigation site team,,2022-07-15
SI,Slovenia,Post-Market,Competent Authority,Manufacturer’s Instructions for Use,,2022-07-15
SI,Slovenia,Post-Market,Competent Authority,Suitability of the investigators,,2022-07-15
SI,Slovenia,Post-Market,Competent Authority,Recruitment procedures and advertising materials,,2022-07-15
SI,Slovenia,Post-Market,Competent Authority,"ICF, participants information, compensation….",,2022-07-15
SI,Slovenia,Post-Market,Competent Authority,Decisions from other countries,,2022-07-15
SI,Slovenia,Post-Market,Competent Authority,Administration fee,https://www.uradni-list.si/glasilo-uradni-list-rs/vsebina/2019-01-1042/pravilnik-o-pristojbinah-na-podrocju-medicinskih-pripomockov,2022-07-15
SI,Slovenia,Post-Market,Competent Authority,Check the registration of the device in Slovenia,the JAZMP’s Register of economic operators established in the Republic of Slovenia. Download form: https://www.jazmp.si/en/medical-devices/registration-of-medical-devices/registration-of-a-device-in-accordance-with-the-regulation-eu-2017-745-on-medical-devices/ ,2022-07-15
SK,Slovakia (Slovak republic),Pre-Market,Competent Authority,MANDATORY,,2022-07-15
SK,Slovakia (Slovak republic),Pre-Market,Competent Authority,Cover letter,,2022-07-15
SK,Slovakia (Slovak republic),Pre-Market,Competent Authority,Application form,,2022-07-15
SK,Slovakia (Slovak republic),Pre-Market,Competent Authority,Investigator’s Brochure (including any annexes) ,,2022-07-15
SK,Slovakia (Slovak republic),Pre-Market,Competent Authority,CIP,,2022-07-15
SK,Slovakia (Slovak republic),Pre-Market,Competent Authority,CEP,,2022-07-15
SK,Slovakia (Slovak republic),Pre-Market,Competent Authority,Synopsis,,2022-07-15
SK,Slovakia (Slovak republic),Pre-Market,Competent Authority,Statement of conformity,,2022-07-15
SK,Slovakia (Slovak republic),Pre-Market,Competent Authority,Example of labels,,2022-07-15
SK,Slovakia (Slovak republic),Pre-Market,Competent Authority,The protection and confidentiality of personal data/ personal information,,2022-07-15
SK,Slovakia (Slovak republic),Pre-Market,Competent Authority,List of GSPRs,,2022-07-15
SK,Slovakia (Slovak republic),Pre-Market,Competent Authority,Administration fee,"Administrative fee for the procedure for permitting a clinical trial of ZP in the amount of € 500
The administrative fee for issuing the Decision on the KS ZP permit is set at € 165.50",2022-07-15
SK,Slovakia (Slovak republic),Pre-Market,Competent Authority,AS APLICABLE,,2022-07-15
SK,Slovakia (Slovak republic),Pre-Market,Competent Authority,Risk management documentation,,2022-07-15
SK,Slovakia (Slovak republic),Pre-Market,Competent Authority,Test reports,,2022-07-15
SK,Slovakia (Slovak republic),Pre-Market,Competent Authority,Proof of Clinical Investigation Insurance,,2022-07-15
SK,Slovakia (Slovak republic),Pre-Market,Competent Authority,Suitability of investigational sites and investigation site team,,2022-07-15
SK,Slovakia (Slovak republic),Pre-Market,Competent Authority,Manufacturer’s Instructions for Use,,2022-07-15
SK,Slovakia (Slovak republic),Pre-Market,Competent Authority,Suitability of the investigators,,2022-07-15
SK,Slovakia (Slovak republic),Pre-Market,Competent Authority,Recruitment procedures and advertising materials,,2022-07-15
SK,Slovakia (Slovak republic),Pre-Market,Competent Authority,"ICF, participants information, compensation….",,2022-07-15
SK,Slovakia (Slovak republic),Pre-Market,Competent Authority,Decisions from other countries,,2022-07-15
SK,Slovakia (Slovak republic),Post-Market,Competent Authority,MANDATORY,,2022-07-15
SK,Slovakia (Slovak republic),Post-Market,Competent Authority,Cover letter,,2022-07-15
SK,Slovakia (Slovak republic),Post-Market,Competent Authority,Application form,,2022-07-15
SK,Slovakia (Slovak republic),Post-Market,Competent Authority,Investigator’s Brochure (including any annexes) ,,2022-07-15
SK,Slovakia (Slovak republic),Post-Market,Competent Authority,CIP,,2022-07-15
SK,Slovakia (Slovak republic),Post-Market,Competent Authority,CEP,,2022-07-15
SK,Slovakia (Slovak republic),Post-Market,Competent Authority,Synopsis,,2022-07-15
SK,Slovakia (Slovak republic),Post-Market,Competent Authority,Statement of conformity,,2022-07-15
SK,Slovakia (Slovak republic),Post-Market,Competent Authority,Example of labels,,2022-07-15
SK,Slovakia (Slovak republic),Post-Market,Competent Authority,The protection and confidentiality of personal data/ personal information,,2022-07-15
SK,Slovakia (Slovak republic),Post-Market,Competent Authority,List of GSPRs,,2022-07-15
SK,Slovakia (Slovak republic),Post-Market,Competent Authority,Administrative fee,Administrative fee for the procedure for permitting a clinical trial of ZP in the amount of € 500                The administrative fee for issuing the Decision on the KS ZP permit is set at € 165.50,2022-07-15
SK,Slovakia (Slovak republic),Post-Market,Competent Authority,AS APLICABLE,,2022-07-15
SK,Slovakia (Slovak republic),Post-Market,Competent Authority,Risk management documentation,,2022-07-15
SK,Slovakia (Slovak republic),Post-Market,Competent Authority,Test reports,,2022-07-15
SK,Slovakia (Slovak republic),Post-Market,Competent Authority,Proof of Clinical Investigation Insurance,,2022-07-15
SK,Slovakia (Slovak republic),Post-Market,Competent Authority,Suitability of investigational sites and investigation site team,,2022-07-15
SK,Slovakia (Slovak republic),Post-Market,Competent Authority,Manufacturer’s Instructions for Use,,2022-07-15
SK,Slovakia (Slovak republic),Post-Market,Competent Authority,Suitability of the investigators,,2022-07-15
SK,Slovakia (Slovak republic),Post-Market,Competent Authority,Recruitment procedures and advertising materials,,2022-07-15
SK,Slovakia (Slovak republic),Post-Market,Competent Authority,"ICF, participants information, compensation….",,2022-07-15
SK,Slovakia (Slovak republic),Post-Market,Competent Authority,CE Certificate,,2022-07-15
SK,Slovakia (Slovak republic),Post-Market,Competent Authority,Decisions from other countries,,2022-07-15
SK,Slovakia (Slovak republic),Post-Market,Competent Authority,PMCF Plan,,2022-07-15
SE,Sweden,Pre-Market,Competent Authority,1.1 Sponsor identification,,2022-07-15
SE,Sweden,Pre-Market,Competent Authority,1.2 Legal representative identification,Only if the sponsor is not from the EU,2022-07-15
SE,Sweden,Pre-Market,Competent Authority,1.3 investigation type (in online application),select the first alternative “Clinical investigation application,2022-07-15
SE,Sweden,Pre-Market,Competent Authority,1.4 Submission type,"First submission in the EEA” can be selected if this is the first submission of the investigation to a competent authority in any of the countries within the European Economic Area (EEA). Also, Select ”First submission at the national level” if it is the first submission of the investigation to
the Swedish MPA",2022-07-15
SE,Sweden,Pre-Market,Competent Authority,"1.5 Participating countries whin EU/EEA/UK, Northern Ireland, Turkey & Switzerland",,2022-07-15
SE,Sweden,Pre-Market,Competent Authority,1.6 Participating countries outside the above,,2022-07-15
SE,Sweden,Pre-Market,Competent Authority,1.7 CIP; 1.8 Title of the study,"Specify date, version, signature. Provide an unique CIP code",2022-07-15
SE,Sweden,Pre-Market,Competent Authority,2.1 Scientific opnion; 2.2 Design of the investigation; 2.3 Design methodology; 2.4 Development stage; 2.5 Objectives and endpoints,,2022-07-15
SE,Sweden,Pre-Market,Competent Authority,2.6 Synopsis ,,2022-07-15
SE,Sweden,Pre-Market,Competent Authority,Technical file about the device (3.1) ,,2022-07-15
SE,Sweden,Pre-Market,Competent Authority,3.2 Previous clinical investigation; 3.3 Scientific opinion/view; 3.4 Manufacturer of the investigational device ,,2022-07-15
SE,Sweden,Pre-Market,Competent Authority,4.1  & 4.2 Comparator device ,If aplicable,2022-07-15
SE,Sweden,Pre-Market,Competent Authority,"5.1 Site sustainability, list of centers, PI CVs and GCPs.",,2022-07-15
SE,Sweden,Pre-Market,Competent Authority,5.2 EC information,,2022-07-15
SE,Sweden,Pre-Market,Competent Authority,5.4 Expected number of subjects recruited within the Member State,,2022-07-15
SE,Sweden,Pre-Market,Competent Authority,Investigator Brochure IB,,2022-07-15
SE,Sweden,Post-Market,Competent Authority,1.1 Sponsor identification,,2022-07-15
SE,Sweden,Post-Market,Competent Authority,1.2 Legal representative identification,Only if the sponsor is not from the EU,2022-07-15
SE,Sweden,Post-Market,Competent Authority,1.3 investigation type (in online application),select “PMCF investigation notification”,2022-07-15
SE,Sweden,Post-Market,Competent Authority,1.4 Submission type,"First submission in the EEA” can be selected if this is the first submission of the investigation to a competent authority in any of the countries within the European Economic Area (EEA). Also, Select ”First submission at the national level” if it is the first submission of the investigation to
the Swedish MPA",2022-07-15
SE,Sweden,Post-Market,Competent Authority,"1.5 Participating countries whin EU/EEA/UK, Northern Ireland, Turkey & Switzerland",,2022-07-15
SE,Sweden,Post-Market,Competent Authority,1.6 Participating countries outside the above,,2022-07-15
SE,Sweden,Post-Market,Competent Authority,1.7 CIP; 1.8 Title of the study,"Specify date, version, signature. Provide an unique CIP code",2022-07-15
SE,Sweden,Post-Market,Competent Authority,2.1 Scientific opnion; 2.2 Design of the investigation; 2.3 Design methodology; 2.4 Development stage; 2.5 Objectives and endpoints,,2022-07-15
SE,Sweden,Post-Market,Competent Authority,2.6 Synopsis ,,2022-07-15
SE,Sweden,Post-Market,Competent Authority,Technical file about the device (3.1) ,,2022-07-15
SE,Sweden,Post-Market,Competent Authority,3.2 Previous clinical investigation; 3.3 Scientific opinion/view; 3.4 Manufacturer of the investigational device ,,2022-07-15
SE,Sweden,Post-Market,Competent Authority,4.1  & 4.2 Comparator device ,If aplicable,2022-07-15
SE,Sweden,Post-Market,Competent Authority,"5.1 Site sustainability, list of centers, PI CVs and GCPs.",,2022-07-15
SE,Sweden,Post-Market,Competent Authority,5.2 EC information,,2022-07-15
SE,Sweden,Post-Market,Competent Authority,5.4 Expected number of subjects recruited within the Member State,,2022-07-15
SE,Sweden,Post-Market,Competent Authority,Investigator brochure ,,2022-07-15
UK,United Kingdom,Pre-Market,Competent Authority,Covering letter on headed paper,,2022-07-15
UK,United Kingdom,Pre-Market,Competent Authority,CIP,,2022-07-15
UK,United Kingdom,Pre-Market,Competent Authority,Investigator’s brochure (IB),,2022-07-15
UK,United Kingdom,Pre-Market,Competent Authority,Participant information sheet,,2022-07-15
UK,United Kingdom,Pre-Market,Competent Authority,Participant consent form (ICF),,2022-07-15
UK,United Kingdom,Pre-Market,Competent Authority,"PI CV, GCP",,2022-07-15
UK,United Kingdom,Pre-Market,Competent Authority,Device details,,2022-07-15
UK,United Kingdom,Pre-Market,Competent Authority,Essential requirements checklist (GDPRs),,2022-07-15
UK,United Kingdom,Pre-Market,Competent Authority,Risk analysis,,2022-07-15
UK,United Kingdom,Pre-Market,Competent Authority,IFU,,2022-07-15
UK,United Kingdom,Pre-Market,Competent Authority,Device labels,,2022-07-15
UK,United Kingdom,Pre-Market,Competent Authority,Summary of all bench testing and pre-clinical testing conducted,,2022-07-15
UK,United Kingdom,Pre-Market,Competent Authority,Summary of all clinical experience with the device to date,,2022-07-15
UK,United Kingdom,Pre-Market,Competent Authority,End of study reports for any concluded clinical investigations that involved the same medical device under investigation,,2022-07-15
UK,United Kingdom,Pre-Market,Competent Authority,List of standards met,,2022-07-15
UK,United Kingdom,Pre-Market,Competent Authority,Sterilisation validation report (where relevant),,2022-07-15
UK,United Kingdom,Pre-Market,Competent Authority,Software information (where relevant),,2022-07-15
UK,United Kingdom,Pre-Market,Competent Authority,Biological safety assessments of patient contacting materials (where relevant),,2022-07-15
UK,United Kingdom,Pre-Market,Competent Authority,Information on animal tissues (where relevant),,2022-07-15
UK,United Kingdom,Pre-Market,Competent Authority,"Information on any medicine or human blood derivative, or non-viable human tissues and cells incorporated into the device",,2022-07-15
UK,United Kingdom,Pre-Market,Competent Authority,Research ethics committee opinion (if available),,2022-07-15
AT,Austria,Pre-Market,Ethics Committee,Receipt of confirmation of EudraCT number,,2022-07-15
AT,Austria,Pre-Market,Ethics Committee,Cover Letter ,,2022-07-15
AT,Austria,Pre-Market,Ethics Committee,Application form,Signed and dated ,2022-07-15
AT,Austria,Pre-Market,Ethics Committee,ICF,"local language, ",2022-07-15
AT,Austria,Pre-Market,Ethics Committee,subject information leaflet,,2022-07-15
AT,Austria,Pre-Market,Ethics Committee,Recruitment plan,,2022-07-15
AT,Austria,Pre-Market,Ethics Committee,Protocols with all amendments ,,2022-07-15
AT,Austria,Pre-Market,Ethics Committee,Synopsis in local language,,2022-07-15
AT,Austria,Pre-Market,Ethics Committee,IB,,2022-07-15
AT,Austria,Pre-Market,Ethics Committee,Summary of the products characteristic,,2022-07-15
AT,Austria,Pre-Market,Ethics Committee,Centres list ,,2022-07-15
AT,Austria,Pre-Market,Ethics Committee,"PI CVs, GCPs","updated, signed & dated",2022-07-15
AT,Austria,Pre-Market,Ethics Committee,"All other staffs Cvs, GCPs","updated, signed & dated",2022-07-15
AT,Austria,Pre-Market,Ethics Committee,Provision of indemnity or compensation,,2022-07-15
AT,Austria,Pre-Market,Ethics Committee,Proof of Insurance,,2022-07-15
AT,Austria,Pre-Market,Ethics Committee,Agreement between all parties,,2022-07-15
AT,Austria,Post-Market,Ethics Committee,Receipt of confirmation of EudraCT number,,2022-07-15
AT,Austria,Post-Market,Ethics Committee,Cover Letter ,,2022-07-15
AT,Austria,Post-Market,Ethics Committee,Application form,Signed and dated ,2022-07-15
AT,Austria,Post-Market,Ethics Committee,ICF,"local language, ",2022-07-15
AT,Austria,Post-Market,Ethics Committee,subject information leaflet,,2022-07-15
AT,Austria,Post-Market,Ethics Committee,Recruitment plan,,2022-07-15
AT,Austria,Post-Market,Ethics Committee,Protocols with all amendments ,,2022-07-15
AT,Austria,Post-Market,Ethics Committee,Synopsis in local language,,2022-07-15
AT,Austria,Post-Market,Ethics Committee,IB,,2022-07-15
AT,Austria,Post-Market,Ethics Committee,Summary of the products characteristic,,2022-07-15
AT,Austria,Post-Market,Ethics Committee,Centres list ,,2022-07-15
AT,Austria,Post-Market,Ethics Committee,"PI CVs, GCPs","updated, signed & dated",2022-07-15
AT,Austria,Post-Market,Ethics Committee,"All other staffs Cvs, GCPs","updated, signed & dated",2022-07-15
AT,Austria,Post-Market,Ethics Committee,Provision of indemnity or compensation,,2022-07-15
AT,Austria,Post-Market,Ethics Committee,Proof of Insurance,,2022-07-15
AT,Austria,Post-Market,Ethics Committee,Agreement between all parties,,2022-07-15
BY,Belarus,Pre-Market,Ethics Committee,Register the device in the national system,Download form on webpgae. https://rceth.by/ru/Documents/Med/1 ,2022-07-15
BY,Belarus,Pre-Market,Ethics Committee,Guide for researcher= IB,,2022-07-15
BY,Belarus,Pre-Market,Ethics Committee,Protocol & amendments ,Dated and signed,2022-07-15
BY,Belarus,Pre-Market,Ethics Committee,ICF in local language,,2022-07-15
BY,Belarus,Pre-Market,Ethics Committee,Subjects recruiment,,2022-07-15
BY,Belarus,Pre-Market,Ethics Committee,Documents on the financial aspect,,2022-07-15
BY,Belarus,Pre-Market,Ethics Committee,Proof of Insurance,,2022-07-15
BY,Belarus,Pre-Market,Ethics Committee,Agreement between the parties,,2022-07-15
BY,Belarus,Pre-Market,Ethics Committee,Permission to conduct a clinical trial,,2022-07-15
BY,Belarus,Pre-Market,Ethics Committee,"PI & other staffs Cvs, GCPs",,2022-07-15
BY,Belarus,Pre-Market,Ethics Committee,IFU ,,2022-07-15
BY,Belarus,Pre-Market,Ethics Committee,Invoices (postal receipts) for the supply of the investigated medical device and medical equipment,,2022-07-15
BY,Belarus,Post-Market,Ethics Committee,Register the device in the national system,Download form on webpgae. https://rceth.by/ru/Documents/Med/1 ,2022-07-15
BY,Belarus,Post-Market,Ethics Committee,Guide for researcher= IB,,2022-07-15
BY,Belarus,Post-Market,Ethics Committee,Protocol & amendments ,Dated and signed,2022-07-15
BY,Belarus,Post-Market,Ethics Committee,ICF in local language,,2022-07-15
BY,Belarus,Post-Market,Ethics Committee,Subjects recruiment,,2022-07-15
BY,Belarus,Post-Market,Ethics Committee,Documents on the financial aspect,,2022-07-15
BY,Belarus,Post-Market,Ethics Committee,Proof of Insurance,,2022-07-15
BY,Belarus,Post-Market,Ethics Committee,Agreement between the parties,,2022-07-15
BY,Belarus,Post-Market,Ethics Committee,Permission to conduct a clinical trial,,2022-07-15
BY,Belarus,Post-Market,Ethics Committee,"PI & other staffs Cvs, GCPs",,2022-07-15
BY,Belarus,Post-Market,Ethics Committee,IFU ,,2022-07-15
BY,Belarus,Post-Market,Ethics Committee,Invoices (postal receipts) for the supply of the investigated medical device and medical equipment,,2022-07-15
BE,Belgium,Pre-Market,Ethics Committee,COVER LETTER,It should be clearly mentioned which Belgian regulatory pathway is applicable: Consolidated opinion FAMHP and EC ,2022-07-15
BE,Belgium,Pre-Market,Ethics Committee,List of documents submitted ,Template on website,2022-07-15
BE,Belgium,Pre-Market,Ethics Committee,APPLICATION FORM,Template on website,2022-07-15
BE,Belgium,Pre-Market,Ethics Committee,"CIP (with Annexes, version and date)",,2022-07-15
BE,Belgium,Pre-Market,Ethics Committee,Synopsis,,2022-07-15
BE,Belgium,Pre-Market,Ethics Committee,INVESTIGATOR’S BROCHURE (With annexes),,2022-07-15
BE,Belgium,Pre-Market,Ethics Committee,Example of labels,,2022-07-15
BE,Belgium,Pre-Market,Ethics Committee,LIST OF GENERAL SAFETY AND PERFORMANCE REQUIREMENTS,Template on website,2022-07-15
BE,Belgium,Pre-Market,Ethics Committee,MANUFACTURER’S IFU,,2022-07-15
BE,Belgium,Pre-Market,Ethics Committee,CLINICAL EVALUATION PLAN,,2022-07-15
BE,Belgium,Pre-Market,Ethics Committee,PROOF OF INSURANCE,,2022-07-15
BE,Belgium,Pre-Market,Ethics Committee,"PI Cvs, GCPs, & DOI ",,2022-07-15
BE,Belgium,Pre-Market,Ethics Committee,SUITABILITY OF SITE(S),,2022-07-15
BE,Belgium,Pre-Market,Ethics Committee,Agreements between parties,,2022-07-15
BE,Belgium,Pre-Market,Ethics Committee,RECRUITMENT AND ADVERTISING,,2022-07-15
BE,Belgium,Pre-Market,Ethics Committee,"PATIENT INFO, ICF AND ICF PROCEDURE",,2022-07-15
BE,Belgium,Pre-Market,Ethics Committee,FINANCIAL AND OTHER ARRANGEMENTS,,2022-07-15
BE,Belgium,Pre-Market,Ethics Committee,STATEMENT ON DATA PROTECTION,,2022-07-15
BE,Belgium,Pre-Market,Ethics Committee,"If multinational, status on submission procedure(s) in other countries, including any approval or refusal letter if applicable.",,2022-07-15
BE,Belgium,Pre-Market,Ethics Committee,CE certificate and manufacturer’s instructions for use of any comparator device used,,2022-07-15
BE,Belgium,Post-Market,Ethics Committee,COVER LETTER (Accusé de réception = AOR ),It should be clearly mentioned which Belgian regulatory pathway is applicable: EC ONLY,2022-07-15
BE,Belgium,Post-Market,Ethics Committee,Avis du Comité d’Ethique ,,2022-07-15
BE,Belgium,Post-Market,Ethics Committee,Questionnaire type ,,2022-07-15
BE,Belgium,Post-Market,Ethics Committee,Letter of advice from the Central Committee.,,2022-07-15
BE,Belgium,Post-Market,Ethics Committee,Synopsis,In French. Max 3 pages,2022-07-15
BE,Belgium,Post-Market,Ethics Committee,Informed Consent Form ICF,In French compulsory. Other languages such as English & Dutch also available.,2022-07-15
BE,Belgium,Post-Market,Ethics Committee,PROOF OF INSURANCE,The certificate must specify the expiry date of the insurance.,2022-07-15
BE,Belgium,Post-Market,Ethics Committee,Receipt of payment,,2022-07-15
BE,Belgium,Post-Market,Ethics Committee,RECRUITMENT AND ADVERTISING,,2022-07-15
BE,Belgium,Post-Market,Ethics Committee,CIP with amendments,Signed & dated by the investigator,2022-07-15
BE,Belgium,Post-Market,Ethics Committee,Contact details for the Central Ethics Committee and sites participating in the study,"Contact persons: e-mail addresses, addresses and telephone numbers.",2022-07-15
BE,Belgium,Post-Market,Ethics Committee,"INVESTIGATOR(S) CV, GCPs",,2022-07-15
BE,Belgium,Post-Market,Ethics Committee,Declaration of conflict of interest,dated and signed by all local investigators,2022-07-15
BE,Belgium,Post-Market,Ethics Committee,FINANCIAL Agreements between the parties,,2022-07-15
BE,Belgium,Post-Market,Ethics Committee,IB ,,2022-07-15
BE,Belgium,Post-Market,Ethics Committee,CE Certificates,,2022-07-15
BE,Belgium,Post-Market,Ethics Committee,Instruction for sending documents,"(digital version and paper version), with all the required documents (specified versions and dates).
Some documents are to be provided in digital version; others are to be provided in digital version AND in paper version (6 copies).
Digital documents must be sent:
• Either by e-mail: comite.ethique@ghdc.be
• Or by e-mail via a eudralink link
• Either on cd-rom, by post, to the following address: GHdC – Site Saint Joseph
Comité d’Ethique
Rue Marguerite Depasse 6
6060 GILLY ",2022-07-15
BG,Bulgaria,Pre-Market,Ethics Committee,Cover Letter,,2022-07-15
BG,Bulgaria,Pre-Market,Ethics Committee,Application Form (download from web),,2022-07-15
BG,Bulgaria,Pre-Market,Ethics Committee,Administrative information (Download form) ,"Art. 2 of Regulation No10, 2008, of Ministry of Health",2022-07-15
BG,Bulgaria,Pre-Market,Ethics Committee,Participant information,Art 3 ,2022-07-15
BG,Bulgaria,Pre-Market,Ethics Committee,CIP,Art 4,2022-07-15
BG,Bulgaria,Pre-Market,Ethics Committee,Device information,Art 5,2022-07-15
BG,Bulgaria,Pre-Market,Ethics Committee,Documentation about medical institution technical resources and profecional qualification of investigating team,,2022-07-15
BG,Bulgaria,Pre-Market,Ethics Committee,"PI CV, GCP",Art 6,2022-07-15
BG,Bulgaria,Pre-Market,Ethics Committee,Financial source and administrative management ,Art 7,2022-07-15
BG,Bulgaria,Post-Market,Ethics Committee,Cover Letter,,2022-07-15
BG,Bulgaria,Post-Market,Ethics Committee,Application Form (download from web),,2022-07-15
BG,Bulgaria,Post-Market,Ethics Committee,Administrative information (Download form) ,"Art. 2 of Regulation No10, 2008, of Ministry of Health",2022-07-15
BG,Bulgaria,Post-Market,Ethics Committee,Participant information,Art 3 ,2022-07-15
BG,Bulgaria,Post-Market,Ethics Committee,CIP,Art 4,2022-07-15
BG,Bulgaria,Post-Market,Ethics Committee,Device information,Art 5,2022-07-15
BG,Bulgaria,Post-Market,Ethics Committee,Documentation about medical institution technical resources and profecional qualification of investigating team,,2022-07-15
BG,Bulgaria,Post-Market,Ethics Committee,"PI CV, GCP",Art 6,2022-07-15
BG,Bulgaria,Post-Market,Ethics Committee,Financial source and administrative management ,Art 7,2022-07-15
CH,Switzerland,Pre-Market,Ethics Committee,Cover Letter ,,2022-07-15
CH,Switzerland,Pre-Market,Ethics Committee,Synopsis,Muticentric: Language of Lead EC or in English. Monocentric: Languge of EC. Template available,2022-07-15
CH,Switzerland,Pre-Market,Ethics Committee,Participants information & ICF,Template available,2022-07-15
CH,Switzerland,Pre-Market,Ethics Committee,Protocols,Signed & dated,2022-07-15
CH,Switzerland,Pre-Market,Ethics Committee,Monitoring plan (if available),,2022-07-15
CH,Switzerland,Pre-Market,Ethics Committee,CRF,Draft accepted. Final document within the next 30 days. ,2022-07-15
CH,Switzerland,Pre-Market,Ethics Committee,"PI Cvs, GCPs",,2022-07-15
CH,Switzerland,Pre-Market,Ethics Committee,Site sustainability,,2022-07-15
CH,Switzerland,Pre-Market,Ethics Committee,Agreements between the parties,Template available,2022-07-15
CH,Switzerland,Pre-Market,Ethics Committee,"Recruitment plan , questionnaires…",,2022-07-15
CH,Switzerland,Pre-Market,Ethics Committee,Details on compensations,,2022-07-15
CH,Switzerland,Pre-Market,Ethics Committee,Other personnels,Template available online,2022-07-15
CH,Switzerland,Pre-Market,Ethics Committee,Information on handling personal Data,,2022-07-15
CH,Switzerland,Pre-Market,Ethics Committee,"Information on reviews of this proposal by other Ethics Committees, or Regulatory Authorities (Foreign or Swiss)",If aplicable,2022-07-15
CH,Switzerland,Pre-Market,Ethics Committee,"Sponsor Delegation Letter, signed",,2022-07-15
CH,Switzerland,Pre-Market,Ethics Committee,Extra for each local EC:  Evidence/Statement from the sponsor on the ability to conduct the clinical investigation ,,2022-07-15
CH,Switzerland,Post-Market,Ethics Committee,Cover Letter ,,2022-07-15
CH,Switzerland,Post-Market,Ethics Committee,Synopsis,Muticentric: Language of Lead EC or in English. Monocentric: Languge of EC. Template available,2022-07-15
CH,Switzerland,Post-Market,Ethics Committee,Participants information & ICF,Template available,2022-07-15
CH,Switzerland,Post-Market,Ethics Committee,Protocols,Signed & dated,2022-07-15
CH,Switzerland,Post-Market,Ethics Committee,Monitoring plan (if available),,2022-07-15
CH,Switzerland,Post-Market,Ethics Committee,CRF,Draft accepted. Final document within the next 30 days. ,2022-07-15
CH,Switzerland,Post-Market,Ethics Committee,"PI Cvs, GCPs",,2022-07-15
CH,Switzerland,Post-Market,Ethics Committee,Site sustainability,,2022-07-15
CH,Switzerland,Post-Market,Ethics Committee,Agreements between the parties,Template available,2022-07-15
CH,Switzerland,Post-Market,Ethics Committee,"Recruitment plan , questionnaires…",,2022-07-15
CH,Switzerland,Post-Market,Ethics Committee,Details on compensations,,2022-07-15
CH,Switzerland,Post-Market,Ethics Committee,Other personnels,Template available online,2022-07-15
CH,Switzerland,Post-Market,Ethics Committee,Information on handling personal Data,,2022-07-15
CH,Switzerland,Post-Market,Ethics Committee,"Information on reviews of this proposal by other Ethics Committees, or Regulatory Authorities (Foreign or Swiss)",If aplicable,2022-07-15
CH,Switzerland,Post-Market,Ethics Committee,"Sponsor Delegation Letter, signed",,2022-07-15
CH,Switzerland,Post-Market,Ethics Committee,Extra for each local EC:  Evidence/Statement from the sponsor on the ability to conduct the clinical investigation ,,2022-07-15
CR,Costa Rica,Pre-Market,Ethics Committee,Register as a user of the SEP Online database,,2022-07-15
CR,Costa Rica,Pre-Market,Ethics Committee,Cover Letter,,2022-07-15
CR,Costa Rica,Pre-Market,Ethics Committee,Protocol Summary Form (Test plan),,2022-07-15
CR,Costa Rica,Pre-Market,Ethics Committee,Signed signature page of the valid version of the test plan by the new examiner,,2022-07-15
CR,Costa Rica,Pre-Market,Ethics Committee,Confirmation of the payment ,,2022-07-15
CR,Costa Rica,Pre-Market,Ethics Committee,"PI and Monitor Cvs, GCP (download form)","In Crotian, following the form. Signed and dated, updated no older than 6 months. Lead PI should have done at least 3 clinical trials, one of those has phase III. Download from: https://www.halmed.hr/en/O-HALMED-u/Sredisnje-eticko-povjerenstvo-SEP/Naputci-podnositeljima-zahtjeva/ ",2022-07-15
CR,Costa Rica,Pre-Market,Ethics Committee,Financial plan/ signed contract with the distribution of funds between the institution and the examiner,"he amount of compensation to a legal entity and the examination team for visits is distributed in the ratio of 40% to the legal entity and 60% to the investigative team. team in case the institution has an established organizational unit for clinical trials, otherwise, the amount of compensation is distributed in the ratio of 20% to the legal entity and 80% to the research team",2022-07-15
CR,Costa Rica,Pre-Market,Ethics Committee,Proof of insurance,In Croatian. ,2022-07-15
CR,Costa Rica,Pre-Market,Ethics Committee,ICF ,,2022-07-15
CR,Costa Rica,Pre-Market,Ethics Committee,Instruction for submission ,"Fill in the form and send it, signed and stamped by the responsible person of the applicant to IT Unit or to CEC per post to: Agency for Medicinal Products and Medical Devices of Croatia, Ksaverska cesta 4, 10 000 Zagreb, Republic of Croatia or personally to HALMED's Registry Office.",2022-07-15
CR,Costa Rica,Post-Market,Ethics Committee,Register as a user of the SEP Online database,,2022-07-15
CR,Costa Rica,Post-Market,Ethics Committee,Cover Letter,,2022-07-15
CR,Costa Rica,Post-Market,Ethics Committee,Protocol Summary Form (Test plan),,2022-07-15
CR,Costa Rica,Post-Market,Ethics Committee,Signed signature page of the valid version of the test plan by the new examiner,,2022-07-15
