Code,Country,Study,Submission,Documents,Note,Date
LT,Lithuania,Pre-Market,CA,"Information on whether the medical device contains a medicinal substance, including a human blood or plasma derivative, or is manufactured using non-viable tissues or cells or derivatives thereof of human or animal origin",,2022-06-30
LT,Lithuania,Pre-Market,CA,Summary of the clinical trial design,"the purpose (s) of the clinical trial, the number and sex of subjects, the selection criteria, the design of the study in subjects under 18 years of age, such as controlled and / or randomized trials study, scheduled start and end dates of the clinical trial",2022-06-30
LT,Lithuania,Pre-Market,CA,"Infromation of the comparartor, if applicable",,2022-06-30
LT,Lithuania,Pre-Market,CA,Site sustainability ,,2022-06-30
LT,Lithuania,Pre-Market,CA,"PI CVs, GCPs",,2022-06-30
LT,Lithuania,Pre-Market,CA,Statement of the sporsor about compliance with GSPRs,,2022-06-30
LT,Lithuania,Pre-Market,CA,IB,,2022-06-30
LT,Lithuania,Pre-Market,CA,CIP,,2022-06-30
LT,Lithuania,Pre-Market,CA,Proof of insurance,,2022-06-30
LT,Lithuania,Pre-Market,CA,Patient information & ICF,,2022-06-30
LT,Lithuania,Pre-Market,CA,More information (see notes),The Committee receives all the documents directly from the Agency. There is no direct communication between the Committee and the applicant (sponsor) following the new procedures.,2022-06-30
LT,Lithuania,Post-Market,CA,Application Form,Download from web https://e-seimas.lrs.lt/portal/legalAct/lt/TAD/6abb8a40302911eb8c97e01ffe050e1c?jfwid=-vvhf0h3w,2022-06-30
LT,Lithuania,Post-Market,CA,CEP,Dated version and signed,2022-06-30
LT,Lithuania,Post-Market,CA,"Information on whether the medical device contains a medicinal substance, including a human blood or plasma derivative, or is manufactured using non-viable tissues or cells or derivatives thereof of human or animal origin",,2022-06-30
LT,Lithuania,Post-Market,CA,Summary of the clinical trial design,"the purpose (s) of the clinical trial, the number and sex of subjects, the selection criteria, the design of the study in subjects under 18 years of age, such as controlled and / or randomized trials study, scheduled start and end dates of the clinical trial",2022-06-30
LT,Lithuania,Post-Market,CA,"Infromation of the comparartor, if applicable",,2022-06-30
LT,Lithuania,Post-Market,CA,Site sustainability ,,2022-06-30
LT,Lithuania,Post-Market,CA,"PI CVs, GCPs",,2022-06-30
LT,Lithuania,Post-Market,CA,Statement of the sporsor about compliance with GSPRs,,2022-06-30
LT,Lithuania,Post-Market,CA,IB,,2022-06-30
LT,Lithuania,Post-Market,CA,CIP,,2022-06-30
LT,Lithuania,Post-Market,CA,Proof of insurance,,2022-06-30
LT,Lithuania,Post-Market,CA,Patient information & ICF,,2022-06-30
LV,Latvia,Pre-Market,CA,Cover Letter,,2022-06-30
LV,Latvia,Pre-Market,CA,Aplication form ,Download from the web,2022-06-30
LV,Latvia,Pre-Market,CA,Protocols,,2022-06-30
LV,Latvia,Pre-Market,CA,Proof of insurnace,,2022-06-30
LV,Latvia,Pre-Market,CA,CE marking certification,,2022-06-30
LV,Latvia,Pre-Market,CA,Description of the initiated surveillance and control method of clinical trial,,2022-06-30
LV,Latvia,Pre-Market,CA,"PI CVs, GCPs",,2022-06-30
LV,Latvia,Pre-Market,CA,An example of a register form for data obtained through clinical trial ,version number and date,2022-06-30
LV,Latvia,Pre-Market,CA,Written statement of PI that the clinical trial will be performed according to the trial plan and in compliance with requirements set out in the regilatory enactments ,,2022-06-30
LV,Latvia,Pre-Market,CA,Patient information and ICF,,2022-06-30
LV,Latvia,Pre-Market,CA,Description of identification measures for the research involving person,,2022-06-30
LV,Latvia,Pre-Market,CA,Recruitment plan,,2022-06-30
LV,Latvia,Pre-Market,CA,"Operational parameters of a medical device, malfunctions of the device and control of the measures related to elimination of malfunctions",,2022-06-30
LV,Latvia,Pre-Market,CA,EC favorable opinion. If aplicable,,2022-06-30
LV,Latvia,Post-Market,CA,Cover Letter,,2022-06-30
LV,Latvia,Post-Market,CA,Aplication form ,Download from the web,2022-06-30
LV,Latvia,Post-Market,CA,Protocols,,2022-06-30
LV,Latvia,Post-Market,CA,Proof of insurnace,,2022-06-30
LV,Latvia,Post-Market,CA,CE marking certification,,2022-06-30
LV,Latvia,Post-Market,CA,Description of the initiated surveillance and control method of clinical trial,,2022-06-30
LV,Latvia,Post-Market,CA,"PI CVs, GCPs",,2022-06-30
LV,Latvia,Post-Market,CA,An example of a register form for data obtained through clinical trial ,version number and date,2022-06-30
LV,Latvia,Post-Market,CA,Written statement of PI that the clinical trial will be performed according to the trial plan and in compliance with requirements set out in the regilatory enactments ,,2022-06-30
LV,Latvia,Post-Market,CA,Patient information and ICF,,2022-06-30
LV,Latvia,Post-Market,CA,Description of identification measures for the research involving person,,2022-06-30
LV,Latvia,Post-Market,CA,Recruitment plan,,2022-06-30
LV,Latvia,Post-Market,CA,"Operational parameters of a medical device, malfunctions of the device and control of the measures related to elimination of malfunctions",,2022-06-30
LV,Latvia,Post-Market,CA,EC favorable opinion. If aplicable,,2022-06-30
LU,Luxembourg,Pre-Market,CA,Cover Letter ( Requesting authorisation for the study),File name: Protocol number_courrierAEC_date(ddmmyy)_version,2022-06-30
LU,Luxembourg,Pre-Market,CA,Aplication form ,,2022-06-30
LU,Luxembourg,Pre-Market,CA,EU test number & Universal test number ,,2022-06-30
LU,Luxembourg,Pre-Market,CA,Protocol ,File name: Protocol number_protocol_date(ddmmyy)_version,2022-06-30
LU,Luxembourg,Pre-Market,CA,Protocol summary/ Synopsis,File name: Protocol number_summary_date(ddmmyy)_version,2022-06-30
LU,Luxembourg,Pre-Market,CA,IB,File name: Protocol number_BI_date(ddmmyy)_version,2022-06-30
LU,Luxembourg,Pre-Market,CA,Dossier of the investigational product,,2022-06-30
LU,Luxembourg,Pre-Market,CA,"CE Certificate, if aplicable",,2022-06-30
LU,Luxembourg,Pre-Market,CA,Manufacturing and import authorization,,2022-06-30
LU,Luxembourg,Pre-Market,CA,Labeling of investigational product,,2022-06-30
LU,Luxembourg,Pre-Market,CA,"Scientific advice and pediatric investigation plan (PIP), if applicable",,2022-06-30
LU,Luxembourg,Pre-Market,CA,Technical File,File name: Protocol number_DT_date(ddmmyy)_version,2022-06-30
LU,Luxembourg,Pre-Market,CA,"CRF, evaluation grids, questionnaire",,2022-06-30
LU,Luxembourg,Pre-Market,CA,"PI Cvs, GCPs",,2022-06-30
LU,Luxembourg,Pre-Market,CA,ICF & patient information,French & German ,2022-06-30
LU,Luxembourg,Pre-Market,CA,Proof of insurance or compensation,,2022-06-30
LU,Luxembourg,Pre-Market,CA,Justification of the adequacy of the infrastructures,,2022-06-30
LU,Luxembourg,Pre-Market,CA,Study funding,,2022-06-30
LU,Luxembourg,Pre-Market,CA,Proof of payment fee,,2022-06-30
LU,Luxembourg,Pre-Market,CA,NOTE,The Luxembourg Ministry of Health is the only point of submission of files. The Ministry of Health is responsible for sending the study files to the Health Department and the National Research Ethics Committee.,2022-06-30
LU,Luxembourg,Post-Market,CA,Cover Letter ( Requesting authorisation for the study),File name: Protocol number_courrierAEC_date(ddmmyy)_version,2022-06-30
LU,Luxembourg,Post-Market,CA,Aplication form ,,2022-06-30
LU,Luxembourg,Post-Market,CA,EU test number & Universal test number ,,2022-06-30
LU,Luxembourg,Post-Market,CA,Protocol ,File name: Protocol number_protocol_date(ddmmyy)_version,2022-06-30
LU,Luxembourg,Post-Market,CA,Protocol summary/ Synopsis,File name: Protocol number_summary_date(ddmmyy)_version,2022-06-30
LU,Luxembourg,Post-Market,CA,IB,File name: Protocol number_BI_date(ddmmyy)_version,2022-06-30
LU,Luxembourg,Post-Market,CA,Dossier of the investigational product,,2022-06-30
LU,Luxembourg,Post-Market,CA,"CE Certificate, if aplicable",,2022-06-30
LU,Luxembourg,Post-Market,CA,Manufacturing and import authorization,,2022-06-30
LU,Luxembourg,Post-Market,CA,Labeling of investigational product,,2022-06-30
LU,Luxembourg,Post-Market,CA,"Scientific advice and pediatric investigation plan (PIP), if applicable",,2022-06-30
LU,Luxembourg,Post-Market,CA,Technical File,File name: Protocol number_DT_date(ddmmyy)_version,2022-06-30
LU,Luxembourg,Post-Market,CA,"CRF, evaluation grids, questionnaire",,2022-06-30
LU,Luxembourg,Post-Market,CA,"PI Cvs, GCPs",,2022-06-30
LU,Luxembourg,Post-Market,CA,ICF & patient information,French & German ,2022-06-30
LU,Luxembourg,Post-Market,CA,Proof of insurance or compensation,,2022-06-30
LU,Luxembourg,Post-Market,CA,Justification of the adequacy of the infrastructures,,2022-06-30
LU,Luxembourg,Post-Market,CA,Study funding,,2022-06-30
LU,Luxembourg,Post-Market,CA,Proof of payment fee,,2022-06-30
LU,Luxembourg,Post-Market,CA,NOTE,The Luxembourg Ministry of Health is the only point of submission of files. The Ministry of Health is responsible for sending the study files to the Health Department and the National Research Ethics Committee.,2022-06-30
MD,Republic of Moldova,Pre-Market,CA,Aplication Form (Annex I),2 copies of Annex I available from page http://lex.justice.md/index.php?action=view&view=doc&lang=1&id=375209,2022-06-30
MD,Republic of Moldova,Pre-Market,CA,Annex II,2 copies of Annex II available from page http://lex.justice.md/index.php?action=view&view=doc&lang=1&id=375209,2022-06-30
MD,Republic of Moldova,Pre-Market,CA,the manufacturer's registration certificate or other officially registered document,,2022-06-30
MD,Republic of Moldova,Pre-Market,CA,Authenticated declaration of conformity with the signature of the manufacturer and the authorized representative.,,2022-06-30
MD,Republic of Moldova,Pre-Market,CA,medical device label (including state language).,,2022-06-30
MD,Republic of Moldova,Pre-Market,CA,IFU,,2022-06-30
MD,Republic of Moldova,Pre-Market,CA,the document by which the manufacturer give the authorization to the representative in Moldova. ,authenticated by the signature of the manufacturer and the authorized representative.,2022-06-30
MD,Republic of Moldova,Post-Market,CA,Notification form ,"Annex I. 2 copies, download from ",2022-06-30
MD,Republic of Moldova,Post-Market,CA,the EC declaration of conformity issued by the manufacturer for the manufactured medical device;,,2022-06-30
MD,Republic of Moldova,Post-Market,CA,"the CE certificate of conformity valid for the manufactured devices, as the case may be;",,2022-06-30
MD,Republic of Moldova,Post-Market,CA,the act by which the manufacturer appoints his representative.,Signatures of both in the documents,2022-06-30
MD,Republic of Moldova,Post-Market,CA,the declaration on his own responsibility regarding the veracity of the data presented .,Annex II,2022-06-30
MD,Republic of Moldova,Post-Market,CA,Note: , the file is submitted on paper at the entrance to the Agency in the mailbox. Check if the devices is registed in the state web: http://89.32.230.138:8081/dispozitive/ ,2022-06-30
NL,Netherlands,Pre-Market,CA,NOTE,See requirement for EC. Same,2022-06-30
NL,Netherlands,Post-Market,CA,NOTE,See requirement for EC. Same,2022-06-30
NO,Norway,Pre-Market,CA,COMPULSORY DOCUMENTS,From 1 to 15,2022-06-30
NO,Norway,Pre-Market,CA,Documentation requirements and overview of submitted documents (this document),Download from website,2022-06-30
NO,Norway,Pre-Market,CA,Cover Letter,Please use the template provided by NoMA,2022-06-30
NO,Norway,Pre-Market,CA,Aplication form,Please use the template provided by NoMA,2022-06-30
NO,Norway,Pre-Market,CA,Appendix I,Please use the template provided by NoMA,2022-06-30
NO,Norway,Pre-Market,CA,IB,Fullfill the requirments according to chapter 2 Annex XV 2.1 to 2.8 MDR,2022-06-30
NO,Norway,Pre-Market,CA,CIP,"CIP shall fulfill the requirements of MDR, Annex XV, chapter II, 3.1 - 3.19 and preferably follow its layout with regards to subtitles.",2022-06-30
NO,Norway,Pre-Market,CA,Synopsis,"In Norwegian & in English. Annex XV, chapter II, 3.1.5",2022-06-30
NO,Norway,Pre-Market,CA,Signed statement that the device conforms to regulatory requirements,"Annex XV, chapter II, 4.1 or use the templeate provided by NoMA",2022-06-30
NO,Norway,Pre-Market,CA,MDR Annex XV check list for CIP and IB,Please use the template provided by NoMA,2022-06-30
NO,Norway,Pre-Market,CA,GSPRs checklist,Please use the template provided by NoMA,2022-06-30
NO,Norway,Pre-Market,CA,Proof of insurance,A copy of the insurance policy or written confirmation from The Norwegian System of Patient Injury Compensation (NPE,2022-06-30
NO,Norway,Pre-Market,CA,Documents to be used to obtain informed consent. Including the patient information sheet and the informed consent document. ,Templates are found on the Regional Ethics Committees web site,2022-06-30
NO,Norway,Pre-Market,CA,Data protection Statement,,2022-06-30
NO,Norway,Pre-Market,CA,Site sustainability ,,2022-06-30
NO,Norway,Pre-Market,CA,"PI CVs, GCPs",,2022-06-30
NO,Norway,Pre-Market,CA,IF APLICABLE ,From 16 to 19,2022-06-30
NO,Norway,Pre-Market,CA,Appendix 2 of aplication Form,If more than one investigational device is involved in the clinical investigation,2022-06-30
NO,Norway,Pre-Market,CA,Appendix 3 of Aplication Form,If more than one comparator device is involved in the clinical investigation,2022-06-30
NO,Norway,Pre-Market,CA,Opinion from an Expert panel,according to MDR Article 62.2,2022-06-30
NO,Norway,Pre-Market,CA,"Documentation according to MDR, Annex XV, chapter II, 2.5","Shall be submitted if the investigational device: -  incorporates a medicinal substance, including a human blood or plasma derivative, or is manufactured utilising non-viable tissues or cells of human or animal origin, or their derivatives",2022-06-30
NO,Norway,Pre-Market,CA,NOTE,"The application is sent by e-mail to  medicininsk.utstyr@legemiddelverket.no . Mark the subject field with «Application for clinical trial of medical equipment», as well as the name of the sponsor and the equipment. On the same day, the application is sent to REK via the REK portal. Documents required by REK are stated on their website . Documents sent to both instances must be identical.",2022-06-30
NO,Norway,Post-Market,CA,COMPULSORY DOCUMENTS,From 1 to 15,2022-06-30
NO,Norway,Post-Market,CA,Documentation requirements and overview of submitted documents (this document),Download from website,2022-06-30
NO,Norway,Post-Market,CA,Cover Letter,Please use the template provided by NoMA,2022-06-30
NO,Norway,Post-Market,CA,Aplication form,Please use the template provided by NoMA,2022-06-30
NO,Norway,Post-Market,CA,Appendix I,Please use the template provided by NoMA,2022-06-30
NO,Norway,Post-Market,CA,IB,Fullfill the requirments according to chapter 2 Annex XV 2.1 to 2.8 MDR,2022-06-30
NO,Norway,Post-Market,CA,CIP,"CIP shall fulfill the requirements of MDR, Annex XV, chapter II, 3.1 - 3.19 and preferably follow its layout with regards to subtitles.",2022-06-30
NO,Norway,Post-Market,CA,Synopsis,"In Norwegian & in English. Annex XV, chapter II, 3.1.5",2022-06-30
NO,Norway,Post-Market,CA,Signed statement that the device conforms to regulatory requirements,"Annex XV, chapter II, 4.1 or use the templeate provided by NoMA",2022-06-30
NO,Norway,Post-Market,CA,MDR Annex XV check list for CIP and IB,Please use the template provided by NoMA,2022-06-30
NO,Norway,Post-Market,CA,GSPRs checklist,Please use the template provided by NoMA,2022-06-30
NO,Norway,Post-Market,CA,Proof of insurance,A copy of the insurance policy or written confirmation from The Norwegian System of Patient Injury Compensation (NPE,2022-06-30
NO,Norway,Post-Market,CA,Documents to be used to obtain informed consent. Including the patient information sheet and the informed consent document. ,Templates are found on the Regional Ethics Committees web site,2022-06-30
NO,Norway,Post-Market,CA,Data protection Statement,,2022-06-30
NO,Norway,Post-Market,CA,Site sustainability ,,2022-06-30
NO,Norway,Post-Market,CA,"PI CVs, GCPs",,2022-06-30
NO,Norway,Post-Market,CA,IF APLICABLE ,From 16 to 19,2022-06-30
NO,Norway,Post-Market,CA,Appendix 2 of aplication Form,If more than one investigational device is involved in the clinical investigation,2022-06-30
NO,Norway,Post-Market,CA,Appendix 3 of Aplication Form,If more than one comparator device is involved in the clinical investigation,2022-06-30
NO,Norway,Post-Market,CA,Opinion from an Expert panel,according to MDR Article 62.2,2022-06-30
NO,Norway,Post-Market,CA,"Documentation according to MDR, Annex XV, chapter II, 2.5","Shall be submitted if the investigational device: -  incorporates a medicinal substance, including a human blood or plasma derivative, or is manufactured utilising non-viable tissues or cells of human or animal origin, or their derivatives",2022-06-30
NO,Norway,Post-Market,CA,Instruction,"The application is sent by e-mail to  medicininsk.utstyr@legemiddelverket.no . Mark the subject field with «Application for clinical trial of medical equipment», as well as the name of the sponsor and the equipment. On the same day, the application is sent to REK via the REK portal. Documents required by REK are stated on their website . Documents sent to both instances must be identical.",2022-06-30
NO,Norway,Post-Market,CA,Instruction 2,"The trial can start 30 days after the sponsor submitted the message, unless we inform you otherwise.",2022-06-30
PT,Portugal,Pre-Market,CA,Application for conducting a clinical study with the intervention of medical devices;,,2022-06-30
PT,Portugal,Pre-Market,CA,"The ""Notification form relating to medical devices intended for clinical investigations""",,2022-06-30
PT,Portugal,Pre-Market,CA,"The ""Declaration Template"" on devices - for pre-market studies involving medical devices.",,2022-06-30
PT,Portugal,Pre-Market,CA,Protocols (CIP),,2022-06-30
PT,Portugal,Pre-Market,CA,IB,,2022-06-30
PT,Portugal,Pre-Market,CA,ICF & Patient information,,2022-06-30
PT,Portugal,Pre-Market,CA,Proof of insurance,,2022-06-30
PT,Portugal,Pre-Market,CA,IFU and labelling,,2022-06-30
PT,Portugal,Pre-Market,CA,Opinion of the EC ,if available at time of submission,2022-06-30
PT,Portugal,Pre-Market,CA,"PI CVs, GCPs","updated, signed",2022-06-30
PT,Portugal,Pre-Market,CA,Proof of fee payment,,2022-06-30
PT,Portugal,Post-Market,CA,Application for conducting a clinical study with the intervention of medical devices;,Download: https://www.infarmed.pt/web/infarmed/entidades/dispositivos-medicos/investigacao-clinica-avaliacao-funcional/investigacao_clinica,2022-06-30
PT,Portugal,Post-Market,CA,"The ""Notification form relating to medical devices intended for clinical investigations""",https://www.infarmed.pt/web/infarmed/entidades/dispositivos-medicos/investigacao-clinica-avaliacao-funcional/investigacao_clinica,2022-06-30
PT,Portugal,Post-Market,CA,"The ""Declaration Template"" on devices - for pre-market studies involving medical devices.",https://www.infarmed.pt/web/infarmed/entidades/dispositivos-medicos/investigacao-clinica-avaliacao-funcional/investigacao_clinica,2022-06-30
PT,Portugal,Post-Market,CA,Protocols (CIP),,2022-06-30
PT,Portugal,Post-Market,CA,IB,,2022-06-30
PT,Portugal,Post-Market,CA,ICF & Patient information,,2022-06-30
PT,Portugal,Post-Market,CA,Proof of insurance,,2022-06-30
PT,Portugal,Post-Market,CA,IFU and labelling,,2022-06-30
PT,Portugal,Post-Market,CA,Opinion of the EC ,if available at time of submission,2022-06-30
PT,Portugal,Post-Market,CA,"PI CVs, GCPs","updated, signed",2022-06-30
PT,Portugal,Post-Market,CA,Proof of fee payment,,2022-06-30
PT,Portugal,Post-Market,CA,Copy of the EC Declaration of Conformity,,2022-06-30
PT,Portugal,Post-Market,CA,"Copy of the EC Certificate of Conformity, if applicable",,2022-06-30
PT,Portugal,Post-Market,CA,Instruction (See NOTE),"For performing clinical trials in Portugal, sponsors have to get authorization from the Competent Authority and ethical approval from the Ethics Committee (CEIC) plus approval from the National Data Protection Authority (CNPD – “Comissão Nacional de Proteção de Dados”).",2022-06-30
RO,Romania,Pre-Market,CA,"1.1. Name of manufacturer / authorized representative, address, telephone, contact details for communication",,2022-06-30
RO,Romania,Pre-Market,CA,1.2. If it is the first request for investigation / evaluation or resolution,,2022-06-30
RO,Romania,Pre-Market,CA,"1.3. If there is a recurrence related to the same device, the reference number (s) and previous data from the latest investigations",,2022-06-30
RO,Romania,Pre-Market,CA,1.4. Other Member States participating in the clinical investigation / performance evaluation as part of the multinational / multicentre study,,2022-06-30
RO,Romania,Pre-Market,CA,1.5. Signed declaration for GSPRs ,,2022-06-30
RO,Romania,Pre-Market,CA,"2.1. Device trade name; 2.2. Generic device name; 2.3. Device model name; 2.4. Model number, if any.",,2022-06-30
RO,Romania,Pre-Market,CA,"3.1. Classification
3.2. A complete description of the device",,2022-06-30
RO,Romania,Pre-Market,CA,3.5. Summary of experiences with any similar device.,,2022-06-30
RO,Romania,Pre-Market,CA,3.6 Benefits- risk analysis,,2022-06-30
RO,Romania,Pre-Market,CA,3.7. Summary and analysis of preclinical tests and experimental data,,2022-06-30
RO,Romania,Pre-Market,CA,3.17. Instructions for use IFU,,2022-06-30
RO,Romania,Pre-Market,CA,"4.1. Names, qualifications, professional position, addresses of clinical investigators, coordinating investigator, if any, from multi-center clinical investigation",,2022-06-30
RO,Romania,Pre-Market,CA,"4.2. PI CVs, GCPs",,2022-06-30
RO,Romania,Pre-Market,CA,4.3. Lists of sites,,2022-06-30
RO,Romania,Pre-Market,CA,4.4. Copy of the Ethics Committee's opinion,,2022-06-30
RO,Romania,Pre-Market,CA,4.5. Copy of the patient's informed consent,,2022-06-30
RO,Romania,Pre-Market,CA,4.6. Copy of the document on how to compensate the patient in case of deterioration of his health following the clinical investigation,,2022-06-30
RO,Romania,Pre-Market,CA,"4.7. The summary of the reference scientific literature that was the basis of the study, with analysis and bibliography, if applicable.",,2022-06-30
RO,Romania,Pre-Market,CA,CIP ,5.1 to 5.10 ,2022-06-30
RO,Romania,Pre-Market,CA,6.1. Description of the final results to demonstrate the performance and safety of the use of the device,,2022-06-30
RO,Romania,Pre-Market,CA,"6.2. Description of procedures and details of incident recording and reporting,",,2022-06-30
RO,Romania,Pre-Market,CA,"6.3. Description and justification of statistical data, analytical method and procedures.",,2022-06-30
RO,Romania,Post-Market,CA,"1.1. Name of manufacturer / authorized representative, address, telephone, contact details for communication",,2022-06-30
RO,Romania,Post-Market,CA,1.2. If it is the first request for investigation / evaluation or resolution,,2022-06-30
RO,Romania,Post-Market,CA,"1.3. If there is a recurrence related to the same device, the reference number (s) and previous data from the latest investigations",,2022-06-30
RO,Romania,Post-Market,CA,1.4. Other Member States participating in the clinical investigation / performance evaluation as part of the multinational / multicentre study,,2022-06-30
RO,Romania,Post-Market,CA,1.5. Signed declaration for GSPRs ,,2022-06-30
RO,Romania,Post-Market,CA,"2.1. Device trade name; 2.2. Generic device name; 2.3. Device model name; 2.4. Model number, if any.",,2022-06-30
RO,Romania,Post-Market,CA,"3.1. Classification
3.2. A complete description of the device",,2022-06-30
RO,Romania,Post-Market,CA,3.5. Summary of experiences with any similar device.,,2022-06-30
RO,Romania,Post-Market,CA,3.6 Benefits- risk analysis,,2022-06-30
RO,Romania,Post-Market,CA,3.7. Summary and analysis of preclinical tests and experimental data,,2022-06-30
RO,Romania,Post-Market,CA,3.17. Instructions for use IFU,,2022-06-30
RO,Romania,Post-Market,CA,"4.1. Names, qualifications, professional position, addresses of clinical investigators, coordinating investigator, if any, from multi-center clinical investigation",,2022-06-30
RO,Romania,Post-Market,CA,"4.2. PI CVs, GCPs",,2022-06-30
RO,Romania,Post-Market,CA,4.3. Lists of sites,,2022-06-30
RO,Romania,Post-Market,CA,4.4. Copy of the Ethics Committee's opinion,,2022-06-30
RO,Romania,Post-Market,CA,4.5. Copy of the patient's informed consent,,2022-06-30
RO,Romania,Post-Market,CA,4.6. Copy of the document on how to compensate the patient in case of deterioration of his health following the clinical investigation,,2022-06-30
RO,Romania,Post-Market,CA,"4.7. The summary of the reference scientific literature that was the basis of the study, with analysis and bibliography, if applicable.",,2022-06-30
RO,Romania,Post-Market,CA,CIP ,5.1 to 5.10 ,2022-06-30
RO,Romania,Post-Market,CA,6.1. Description of the final results to demonstrate the performance and safety of the use of the device,,2022-06-30
RO,Romania,Post-Market,CA,"6.2. Description of procedures and details of incident recording and reporting,",,2022-06-30
RO,Romania,Post-Market,CA,"6.3. Description and justification of statistical data, analytical method and procedures.",,2022-06-30
RS,Unknown,Pre-Market,CA,cover letter;,,2022-06-30
RS,Unknown,Pre-Market,CA,request for approval of conducting a clinical trial of a medical device;,,2022-06-30
RS,Unknown,Pre-Market,CA,"additional documentation, ie information required as a rule;",,2022-06-30
RS,Unknown,Pre-Market,CA,"reasons for categorization, ie classification in accordance with the Law;",,2022-06-30
RS,Unknown,Pre-Market,CA,statement and documentation in accordance with Annex 1 Annex VIII and Annex 3 Annex VI of the bylaw which regulates the basic requirements for medical devices;,,2022-06-30
RS,Unknown,Pre-Market,CA,other specific information (eg qualifications of the principal investigator and researchers).,,2022-06-30
RS,Unknown,Pre-Market,CA,Instruction for more information," Правилник о клиничким испитивањима медицинског средства “Сл. гласник РС”, бр. 91/2018 од 23.11.2018. This document can be downloaded from: https://www.alims.gov.rs/regulativa/medicinska-sredstva/pravilnici/",2022-06-30
RS,Unknown,Post-Market,CA,cover letter;,,2022-06-30
RS,Unknown,Post-Market,CA,request for approval of conducting a clinical trial of a medical device;,,2022-06-30
RS,Unknown,Post-Market,CA,"additional documentation, ie information required as a rule;",,2022-06-30
RS,Unknown,Post-Market,CA,"reasons for categorization, ie classification in accordance with the Law;",,2022-06-30
RS,Unknown,Post-Market,CA,statement and documentation in accordance with Annex 1 Annex VIII and Annex 3 Annex VI of the bylaw which regulates the basic requirements for medical devices;,,2022-06-30
RS,Unknown,Post-Market,CA,other specific information (eg qualifications of the principal investigator and researchers).,,2022-06-30
RS,Unknown,Post-Market,CA,Instruction for more information," Правилник о клиничким испитивањима медицинског средства “Сл. гласник РС”, бр. 91/2018 од 23.11.2018. This document can be downloaded from: https://www.alims.gov.rs/regulativa/medicinska-sredstva/pravilnici/",2022-06-30
SI,Slovenia,Pre-Market,CA,MANDATORY,,2022-06-30
SI,Slovenia,Pre-Market,CA,Cover letter,,2022-06-30
SI,Slovenia,Pre-Market,CA,Application form,,2022-06-30
SI,Slovenia,Pre-Market,CA,Investigator’s Brochure (including any annexes) ,,2022-06-30
SI,Slovenia,Pre-Market,CA,CIP,,2022-06-30
SI,Slovenia,Pre-Market,CA,CEP,,2022-06-30
SI,Slovenia,Pre-Market,CA,Synopsis,,2022-06-30
SI,Slovenia,Pre-Market,CA,Statement of conformity,,2022-06-30
SI,Slovenia,Pre-Market,CA,Example of labels,,2022-06-30
SI,Slovenia,Pre-Market,CA,The protection and confidentiality of personal data/ personal information,,2022-06-30
SI,Slovenia,Pre-Market,CA,List of GSPRs,,2022-06-30
SI,Slovenia,Pre-Market,CA,AS APLICABLE,,2022-06-30
SI,Slovenia,Pre-Market,CA,Risk management documentation,,2022-06-30
SI,Slovenia,Pre-Market,CA,Test reports,,2022-06-30
SI,Slovenia,Pre-Market,CA,Proof of Clinical Investigation Insurance,,2022-06-30
SI,Slovenia,Pre-Market,CA,Suitability of investigational sites and investigation site team,,2022-06-30
SI,Slovenia,Pre-Market,CA,Manufacturer’s Instructions for Use,,2022-06-30
SI,Slovenia,Pre-Market,CA,Suitability of the investigators,,2022-06-30
SI,Slovenia,Pre-Market,CA,Recruitment procedures and advertising materials,,2022-06-30
SI,Slovenia,Pre-Market,CA,"ICF, participants information, compensation….",,2022-06-30
SI,Slovenia,Pre-Market,CA,Decisions from other countries,,2022-06-30
SI,Slovenia,Pre-Market,CA,Administration fee,https://www.uradni-list.si/glasilo-uradni-list-rs/vsebina/2019-01-1042/pravilnik-o-pristojbinah-na-podrocju-medicinskih-pripomockov,2022-06-30
SI,Slovenia,Pre-Market,CA,Check the registration of the device in Slovenia,the JAZMP’s Register of economic operators established in the Republic of Slovenia. Download form: https://www.jazmp.si/en/medical-devices/registration-of-medical-devices/registration-of-a-device-in-accordance-with-the-regulation-eu-2017-745-on-medical-devices/ ,2022-06-30
SI,Slovenia,Post-Market,CA,MANDATORY,,2022-06-30
SI,Slovenia,Post-Market,CA,Cover letter,,2022-06-30
SI,Slovenia,Post-Market,CA,Application form,,2022-06-30
SI,Slovenia,Post-Market,CA,Investigator’s Brochure (including any annexes) ,,2022-06-30
SI,Slovenia,Post-Market,CA,CIP,,2022-06-30
SI,Slovenia,Post-Market,CA,CEP,,2022-06-30
SI,Slovenia,Post-Market,CA,Synopsis,,2022-06-30
SI,Slovenia,Post-Market,CA,Statement of conformity,,2022-06-30
SI,Slovenia,Post-Market,CA,Example of labels,,2022-06-30
SI,Slovenia,Post-Market,CA,The protection and confidentiality of personal data/ personal information,,2022-06-30
SI,Slovenia,Post-Market,CA,List of GSPRs,,2022-06-30
SI,Slovenia,Post-Market,CA,AS APLICABLE,,2022-06-30
SI,Slovenia,Post-Market,CA,Risk management documentation,,2022-06-30
SI,Slovenia,Post-Market,CA,Test reports,,2022-06-30
SI,Slovenia,Post-Market,CA,Proof of Clinical Investigation Insurance,,2022-06-30
SI,Slovenia,Post-Market,CA,Suitability of investigational sites and investigation site team,,2022-06-30
